20000 .01
20000 .01
20000 .01
20000 .01
20000 .01
40000 .01
40000 .01
40000 .01
40000 .01
40000 .01
60000 .01
60000 .01
60000 .01
60000 .01
60000 .01
80000 .01
80000 .01
80000 .01
80000 .01
80000 .01
100000 .01
100000 .01
100000 .01
100000 .01
100000 .01
200 .01
200 .01
200 .01
200 .01
200 .01
400 .02
400 .02
400 .02
400 .02
400 .02
600 .03
600 .03
600 .03
600 .03
600 .03
800 .04
800 .04
800 .04
800 .04
800 .04
1000 .05
1000 .05
1000 .05
1000 .05
1000 .05
